Dynamical matrix file

  2   27  0 18.9917475  0.0000000  0.0000000  0.0000000  0.0000000  0.0000000
Basis vectors
     1.000000000    0.000000000    0.000000000
    -0.500000000    0.866025404    0.000000000
     0.000000000    0.000000000    1.990049767
           1  'Nb '    84678.6388502528
           2  'S  '    29220.9024340635
    1    1      0.0052051660      0.1954574262      0.9950248756
    2    2      0.1672292355      0.0948633826      0.8396723403
    3    2      0.1672292355      0.0948633826      1.1503774109
    4    1     -0.1666667638      0.4847439903      0.9950248756
    5    2     -0.0008972839      0.3860693288      0.8396706672
    6    2     -0.0008972839      0.3860693288      1.1503790840
    7    1     -0.3301986036      0.7679868274      0.9950248756
    8    2     -0.1666666609      0.6735762970      0.8365497991
    9    2     -0.1666666608      0.6735762970      1.1534999521
   10    1      0.3333333356      0.1951683305      0.9950248757
   11    2      0.4994374347      0.0948633998      0.8396723375
   12    2      0.4994374347      0.0948633998      1.1503774137
   13    1      0.1690181540      0.4797686846      0.9950248757
   14    2      0.3333333496      0.3849006963      0.8381185957
   15    2      0.3333333497      0.3849006963      1.1519311557
   16    1     -0.0031347749      0.7679868481      0.9950248757
   17    2      0.1652062244      0.6737694714      0.8396691863
   18    2      0.1652062244      0.6737694714      1.1503805650
   19    1      0.6614615004      0.1954574719      0.9950248756
   20    2      0.8333333210      0.0962228644      0.8440974063
   21    2      0.8333333210      0.0962228644      1.1459523449
   22    1      0.4976485790      0.4797687437      0.9950248756
   23    2      0.6675639287      0.3860692917      0.8396706021
   24    2      0.6675639288      0.3860692917      1.1503791491
   25    1      0.3333334086      0.7637835965      0.9950248756
   26    2      0.5014604503      0.6737694331      0.8396691288
   27    2      0.5014604503      0.6737694331      1.1503806225

     Dynamical matrix in Cartesian axes

     q = (    0.000000000   0.000000000   0.000000000 )

    1    1
  0.22910170 -0.00000000   -0.00069721 -0.00000000   -0.00000000  0.00000000
 -0.00067459  0.00000000    0.22997940 -0.00000000   -0.00000000 -0.00000000
  0.00000000 -0.00000000   -0.00000000  0.00000000    0.27102137 -0.00000000
    1    2
 -0.03693291 -0.00000000    0.01527173  0.00000000    0.05445812  0.00000000
  0.01989117 -0.00000000   -0.01479370 -0.00000000   -0.03095823  0.00000000
  0.03662310  0.00000000   -0.02114436  0.00000000   -0.06248100 -0.00000000
    1    3
 -0.03693291 -0.00000000    0.01527173  0.00000000   -0.05445812 -0.00000000
  0.01989117 -0.00000000   -0.01479370 -0.00000000    0.03095823 -0.00000000
 -0.03662310  0.00000000    0.02114436  0.00000000   -0.06248100  0.00000000
    1    4
 -0.00530131  0.00000000   -0.01395752  0.00000000    0.00000000 -0.00000000
  0.02221693 -0.00000000   -0.00098728 -0.00000000    0.00000000 -0.00000000
  0.00000000  0.00000000   -0.00000000 -0.00000000    0.02262496  0.00000000
    1    5
 -0.00510324 -0.00000000    0.00150574 -0.00000000    0.00041776  0.00000000
 -0.00311466  0.00000000   -0.04662582 -0.00000000    0.06262495 -0.00000000
 -0.00000000 -0.00000000    0.04228871 -0.00000000   -0.06248100 -0.00000000
    1    6
 -0.00510324 -0.00000000    0.00150574 -0.00000000   -0.00041776 -0.00000000
 -0.00311466  0.00000000   -0.04662582 -0.00000000   -0.06262495  0.00000000
  0.00000000 -0.00000000   -0.04228871 -0.00000000   -0.06248100  0.00000000
    1    7
  0.00151418 -0.00000000    0.01825189  0.00000000   -0.00000000  0.00000000
 -0.01788186 -0.00000000   -0.00782179  0.00000000    0.00000000  0.00000000
  0.00000000  0.00000000    0.00000000 -0.00000000    0.02262496  0.00000000
    1    8
