Dynamical matrix file

  2   27  0 18.9917475  0.0000000  0.0000000  0.0000000  0.0000000  0.0000000
Basis vectors
     1.000000000    0.000000000    0.000000000
    -0.500000000    0.866025404    0.000000000
     0.000000000    0.000000000    1.990049767
           1  'Nb '    84678.6388502528
           2  'S  '    29220.9024340635
    1    1      0.0052423455      0.1954779023      0.9950248756
    2    2      0.1672499130      0.0948510834      0.8396766987
    3    2      0.1672499130      0.0948510834      1.1503730524
    4    1     -0.1666667721      0.4847143547      0.9950248756
    5    2     -0.0008978208      0.3860932258      0.8396756967
    6    2     -0.0008978208      0.3860932258      1.1503740545
    7    1     -0.3302243522      0.7680022059      0.9950248756
    8    2     -0.1666666600      0.6735763895      0.8365634729
    9    2     -0.1666666600      0.6735763895      1.1534862783
   10    1      0.3333333421      0.1952446672      0.9950248757
   11    2      0.4994167587      0.0948511006      0.8396766915
   12    2      0.4994167587      0.0948511006      1.1503730598
   13    1      0.1690852168      0.4797302008      0.9950248757
   14    2      0.3333333499      0.3849005826      0.8380768562
   15    2      0.3333333500      0.3849005826      1.1519728951
   16    1     -0.0031090301      0.7680022314      0.9950248757
   17    2      0.1651850311      0.6737579341      0.8396740902
   18    2      0.1651850312      0.6737579341      1.1503756611
   19    1      0.6614243165      0.1954779511      0.9950248756
   20    2      0.8333333203      0.0962231458      0.8441500362
   21    2      0.8333333203      0.0962231458      1.1458997150
   22    1      0.4975815279      0.4797302595      0.9950248756
   23    2      0.6675644646      0.3860931844      0.8396756249
   24    2      0.6675644647      0.3860931844      1.1503741263
   25    1      0.3333334102      0.7637413985      0.9950248756
   26    2      0.5014816408      0.6737578927      0.8396740312
   27    2      0.5014816409      0.6737578927      1.1503757200

     Dynamical matrix in Cartesian axes

     q = (    0.000000000   0.000000000   0.000000000 )

    1    1
  0.22885667 -0.00000000   -0.00124780 -0.00000000   -0.00000000  0.00000000
 -0.00122670  0.00000000    0.23035840 -0.00000000   -0.00000000 -0.00000000
  0.00000000 -0.00000000   -0.00000000  0.00000000    0.27102137 -0.00000000
    1    2
 -0.03686713 -0.00000000    0.01529060  0.00000000    0.05418074  0.00000000
  0.01997001 -0.00000000   -0.01489022 -0.00000000   -0.03094975  0.00000000
  0.03662310  0.00000000   -0.02114436  0.00000000   -0.06248100 -0.00000000
    1    3
 -0.03686713 -0.00000000    0.01529060  0.00000000   -0.05418074 -0.00000000
  0.01997001 -0.00000000   -0.01489022 -0.00000000    0.03094975 -0.00000000
 -0.03662310  0.00000000    0.02114436  0.00000000   -0.06248100  0.00000000
    1    4
 -0.00534874  0.00000000   -0.01449739  0.00000000    0.00000000 -0.00000000
  0.02217987  0.00000000   -0.00084362 -0.00000000    0.00000000 -0.00000000
  0.00000000  0.00000000   -0.00000000 -0.00000000    0.02262496  0.00000000
    1    5
 -0.00511780 -0.00000000    0.00163052 -0.00000000    0.00028701  0.00000000
 -0.00304976  0.00000000   -0.04664298 -0.00000000    0.06238097 -0.00000000
 -0.00000000 -0.00000000    0.04228871 -0.00000000   -0.06248100 -0.00000000
    1    6
 -0.00511780 -0.00000000    0.00163052 -0.00000000   -0.00028701 -0.00000000
 -0.00304976  0.00000000   -0.04664298 -0.00000000   -0.06238097  0.00000000
  0.00000000 -0.00000000   -0.04228871 -0.00000000   -0.06248100  0.00000000
    1    7
  0.00136040 -0.00000000    0.01827552  0.00000000   -0.00000000  0.00000000
 -0.01836291 -0.00000000   -0.00756434  0.00000000    0.00000000  0.00000000
  0.00000000  0.00000000    0.00000000 -0.00000000    0.02262496  0.00000000
    1    8
